PERIOD,SOURCE_CODE,SOURCE_NAME,DESTINATION_CODE,DESTINATION_NAME,FIRM,FIRM_TYPE,PAYMENT INSTRUMENT,SPEED ACTUAL,CC1 LCU AMOUNT,CC1 DENOMINATION AMOUNT,CC1 LCU CODE,CC1 LCU FEE,CC1 LCU FX RATE,CC1 FX MARGIN,CC1 TOTAL COST %,CC2 LCU AMOUNT,CC2 DENOMINATION AMOUNT,CC2 LCU CODE,CC2 LCU FEE,CC2 LCU FX RATE,CC2 FX MARGIN,CC2 TOTAL COST %,INTER LCU BANK FX,TRANSPARENT,NOTE1,NOTE2,PICK-UP METHOD,DATE,CORRIDOR
2022_4Q,TZA,Tanzania,UGA,Uganda,Stanbic Bank,Bank,Bank account transfer,Same day,324500,200,TZS,114850,1.5152,5.52,40.92,811000,500,TZS,114850,1.5152,5.52,19.68,1.6038,yes,,,Bank account,2022-11-24,TZAUGA
2022_4Q,TZA,Tanzania,UGA,Uganda,Stanbic Bank,Bank,Bank account transfer,Same day,324500,200,TZS,114850,1.5152,5.55,40.94,811000,500,TZS,114850,1.5152,5.55,19.71,1.6042,yes,,,Bank account,2022-11-24,TZAUGA
2022_4Q,TZA,Tanzania,KEN,Kenya,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Same day,324500,200,TZS,114850,0.0533,-1.55,33.84,811000,500,TZS,114850,0.0533,-1.55,12.61,0.0525,yes,,,Bank account,2022-11-29,TZAKEN
2022_4Q,TZA,Tanzania,KEN,Kenya,M-Pesa,Mobile Operator,Mobile money,Less than one hour,324500,200,TZS,2338,0.05,4.77,5.5,811000,500,TZS,5250,0.05,4.77,5.42,0.0525,yes,Account required for detailed price info,,Mobile wallet,2022-11-29,TZAKEN
2022_4Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Same day,324500,200,TZS,114850,0.4745,-2.34,33.05,811000,500,TZS,114850,0.4745,-2.34,11.82,0.4636,yes,,,Bank account,2022-11-29,TZARWA
2022_4Q,TZA,Tanzania,KEN,Kenya,MoneyGram,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,19256,0.0529,-0.71,5.23,811000,500,TZS,22310,0.0529,-0.71,2.04,0.0525,yes,,,Cash,2022-11-30,TZAKEN
2022_4Q,TZA,Tanzania,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,20149,0.4683,-1,5.21,811000,500,TZS,33468,0.4683,-1,3.13,0.4637,yes,,,Cash,2022-11-30,TZARWA
2022_4Q,TZA,Tanzania,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,20149,1.6526,-2.95,3.26,811000,500,TZS,23780,1.6526,-2.95,-0.02,1.6052,yes,,,Cash,2022-11-30,TZAUGA
2022_4Q,RWA,Rwanda,KEN,Kenya,Ecobank RapidCash,Bank,Bank account transfer,Same day,150000,200,RWF,7670,0.1121,0.95,6.06,375000,500,RWF,20060,0.1121,0.95,6.3,0.1132,yes,Account required for detailed price info,,Bank account,2022-12-01,RWAKEN
2022_4Q,KEN,Kenya,TZA,Tanzania,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,216,19.0375,0,1.2,45000,500,KES,540,19.0375,0,1.2,19.0375,yes,,,Cash,2022-12-02,KENTZA
2022_4Q,KEN,Kenya,TZA,Tanzania,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,19.0375,0,2.33,45000,500,KES,660,19.0375,0,1.47,19.0375,yes,,,Cash,2022-12-02,KENTZA
2022_4Q,KEN,Kenya,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,30.5328,-0.09,2.24,45000,500,KES,660,30.5328,-0.09,1.38,30.5057,yes,,,Mobile wallet,2022-12-02,KENUGA
2022_4Q,RWA,Rwanda,KEN,Kenya,BPR Bank Rwanda PLC,Bank,Cash,Next day,150000,200,RWF,32472,0.1077,4.97,26.62,375000,500,RWF,32472,0.1077,4.97,13.63,0.1133,yes,,,Own/partner bank account,2022-12-02,RWAKEN
2022_4Q,RWA,Rwanda,KEN,Kenya,BPR Bank Rwanda PLC,Bank,Bank account transfer,Same day,150000,200,RWF,32472,0.1077,4.97,26.62,375000,500,RWF,32472,0.1077,4.97,13.63,0.1133,yes,,,Own/partner bank account,2022-12-02,RWAKEN
2022_4Q,RWA,Rwanda,KEN,Kenya,Maico Money Transfer,Money Transfer Operator,Cash,Less than one hour,200,200,RWF,8,113.1578,7.59,11.59,500,500,RWF,20,113.1578,7.59,11.59,122.45,yes,,,Cash,2022-12-03,RWAKEN
2022_4Q,TZA,Tanzania,KEN,Kenya,Western Union,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,7658,0.0455,13.56,15.92,811000,500,TZS,19139.6,0.0455,13.56,15.92,0.0526,yes,,,Cash,2022-12-08,TZAKEN
2022_4Q,TZA,Tanzania,RWA,Rwanda,Western Union,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,6490,0.4589,1.17,3.17,811000,500,TZS,19139.6,0.4589,1.17,3.53,0.4643,yes,,,Cash,2022-12-08,TZARWA
2022_4Q,TZA,Tanzania,UGA,Uganda,Western Union,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,7658,1.4925,5.55,7.91,811000,500,TZS,19139.6,1.4925,5.55,7.91,1.5801,yes,,,Cash,2022-12-08,TZAUGA
2022_4Q,TZA,Tanzania,RWA,Rwanda,Tigo,Mobile Operator,Mobile money,Less than one hour,324500,200,TZS,3088,0.4259,7.25,8.2,811000,500,TZS,7000,0.4259,7.25,8.11,0.4592,yes,Account required for detailed price info,,Mobile wallet,2022-12-12,TZARWA
2023_1Q,TZA,Tanzania,KEN,Kenya,Western Union,Money Transfer Operator,Cash,Same day,324500,200,TZS,7658.2,0.0501,6.26,8.62,811000,500,TZS,18988,0.0501,6.26,8.6,0.0534,yes,,,Cash,2023-02-05,TZAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,MTN Mobile Money,Mobile Operator,Mobile money,Less than one hour,150000,200,RWF,2000,0.1086,6.35,7.68,375000,500,RWF,4800,0.1086,6.35,7.63,0.116,yes,Account required for detailed price info,,Mobile wallet,2023-02-19,RWAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,Maico Money Transfer,Money Transfer Operator,Cash,Less than one hour,200,200,RWF,8,116.6315,7.47,11.47,500,500,RWF,20,116.6315,7.47,11.47,126.05,yes,,,Cash,2023-02-20,RWAKEN
2023_1Q,TZA,Tanzania,KEN,Kenya,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Same day,324500,200,TZS,114900,0.0544,-0.83,34.58,811000,500,TZS,114900,0.0544,-0.83,13.34,0.054,yes,,,Bank account,2023-02-20,TZAKEN
2023_1Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Same day,324500,200,TZS,114900,0.4646,0.07,35.48,811000,500,TZS,114900,0.4646,0.07,14.24,0.4649,yes,,,Bank account,2023-02-20,TZARWA
2023_1Q,TZA,Tanzania,RWA,Rwanda,NMB (National Microfinance Bank),Non-Bank FI,Bank account transfer,Same day,324500,200,TZS,137880,0.4041,13.07,55.56,811000,500,TZS,137880,0.4041,13.08,30.08,0.4649,yes,,,Bank account,2023-02-20,TZARWA
2023_1Q,TZA,Tanzania,RWA,Rwanda,NMB (National Microfinance Bank),Non-Bank FI,Bank account transfer,Same day,324500,200,TZS,137880,0.4041,13.08,55.57,811000,500,TZS,137880,0.4041,13.08,30.08,0.4649,yes,,,Bank account,2023-02-20,TZARWA
2023_1Q,TZA,Tanzania,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Bank account transfer,Same day,324500,200,TZS,114900,1.5865,-0.92,34.49,811000,500,TZS,114900,1.5865,-0.92,13.25,1.572,yes,,,Bank account,2023-02-20,TZAUGA
2023_1Q,TZA,Tanzania,UGA,Uganda,NMB (National Microfinance Bank),Non-Bank FI,Bank account transfer,Same day,324500,200,TZS,137880,1.5207,3.4,45.89,811000,500,TZS,137880,1.5207,3.4,20.4,1.5742,yes,,,Bank account,2023-02-20,TZAUGA
2023_1Q,RWA,Rwanda,KEN,Kenya,WorldRemit,Money Transfer Operator,Credit Card,Less than one hour,150000,200,RWF,4400,0.1146,0.89,3.82,375000,500,RWF,6150,0.1146,0.89,2.53,0.1156,yes,,,Mobile wallet,2023-02-20,RWAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,WorldRemit,Money Transfer Operator,Credit Card,Less than one hour,150000,200,RWF,4400,0.1146,1.03,3.96,375000,500,RWF,6150,0.1146,1.03,2.67,0.1158,yes,,,Cash,2023-02-20,RWAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,WorldRemit,Money Transfer Operator,Debit card,Less than one hour,150000,200,RWF,4400,0.1146,0.93,3.86,375000,500,RWF,6150,0.1146,0.93,2.57,0.1157,yes,,,Cash,2023-02-20,RWAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,WorldRemit,Money Transfer Operator,Debit card,Less than one hour,150000,200,RWF,4400,0.1146,1.03,3.96,375000,500,RWF,6150,0.1146,1.03,2.67,0.1158,yes,,,Mobile wallet,2023-02-20,RWAKEN
2023_1Q,KEN,Kenya,RWA,Rwanda,Ecobank,Bank,Cash,Less than one hour,18000,200,KES,3500,0.0074,6.69,26.13,45000,500,KES,3500,0.0074,6.69,14.47,0.0079,yes,,,Cash,2023-02-21,KENRWA
2023_1Q,KEN,Kenya,UGA,Uganda,Development Bank of Kenya,Bank,Bank account transfer,2 days,18000,200,KES,2454,0.0074,6.69,20.32,45000,500,KES,2535,0.0074,6.69,12.32,0.0079,yes,,,Bank account,2023-02-21,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,United Bank for Africa (UBA),Bank,Bank account transfer,2 days,18000,200,KES,600,0.0074,6.69,10.02,45000,500,KES,600,0.0074,6.69,8.02,0.0079,yes,,,Bank account,2023-02-21,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,United Bank for Africa (UBA),Bank,Bank account transfer,2 days,18000,200,KES,600,0.0074,6.69,10.02,45000,500,KES,660,0.0074,6.69,8.16,0.0079,yes,,,Bank account,2023-02-21,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,Ecobank,Bank,Cash,Next day,18000,200,KES,3500,0.0074,6.69,26.13,45000,500,KES,3500,0.0074,6.69,14.47,0.0079,yes,,,Cash,2023-02-21,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,UBA Africash,Bank,Cash,Less than one hour,18000,200,KES,684,0.0074,6.69,10.49,45000,500,KES,1170,0.0074,6.69,9.29,0.0079,yes,,,Cash,2023-02-21,KENUGA
2023_1Q,KEN,Kenya,TZA,Tanzania,Development Bank of Kenya,Bank,Bank account transfer,2 days,18000,200,KES,2454,0.0074,6.69,20.32,45000,500,KES,2535,0.0074,6.69,12.32,0.0079,yes,,,Bank account,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,Development Bank of Kenya,Bank,Bank account transfer,2 days,18000,200,KES,2454,0.0074,6.69,20.32,45000,500,KES,2535,0.0074,6.69,12.32,0.0079,yes,Account required for detailed price info,,Bank account,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,Ecobank,Bank,Cash,Next day,18000,200,KES,3500,0.0074,6.69,26.13,45000,500,KES,3500,0.0074,6.69,14.47,0.0079,yes,,,Cash,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,UBA Africash,Bank,Cash,Less than one hour,18000,200,KES,684,0.0074,6.69,10.49,45000,500,KES,1170,0.0074,6.69,9.29,0.0079,yes,,,Cash,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,United Bank for Africa (UBA),Bank,Bank account transfer,2 days,18000,200,KES,600,0.0074,6.69,10.02,45000,500,KES,660,0.0074,6.69,8.16,0.0079,yes,,,Bank account,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,United Bank for Africa (UBA),Bank,Bank account transfer,2 days,18000,200,KES,600,0.0074,6.69,10.02,45000,500,KES,600,0.0074,6.69,8.02,0.0079,yes,,,Bank account,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,SSD,South Sudan,Development Bank of Kenya,Bank,Bank account transfer,2 days,18000,200,KES,2454,0.0074,6.69,20.32,45000,500,KES,2535,0.0074,6.69,12.32,0.0079,yes,,,Bank account,2023-02-21,KENSSD
2023_1Q,KEN,Kenya,SSD,South Sudan,Ecobank,Bank,Cash,Less than one hour,18000,200,KES,3500,0.0074,6.69,26.13,45000,500,KES,3500,0.0074,6.69,14.47,0.0079,yes,,,Bank account,2023-02-21,KENSSD
2023_1Q,KEN,Kenya,SSD,South Sudan,United Bank for Africa (UBA),Bank,Bank account transfer,2 days,18000,200,KES,600,0.0074,6.69,10.02,45000,500,KES,660,0.0074,6.69,8.16,0.0079,yes,,,Bank account,2023-02-21,KENSSD
2023_1Q,KEN,Kenya,RWA,Rwanda,Dahabshiil,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,432,0.0077,2.9,5.3,45000,500,KES,1080,0.0077,2.9,5.3,0.0079,yes,,,Cash,2023-02-21,KENRWA
2023_1Q,KEN,Kenya,SSD,South Sudan,Dahabshiil,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,432,0.0077,2.9,5.3,45000,500,KES,1080,0.0077,2.9,5.3,0.0079,yes,,,Cash,2023-02-21,KENSSD
2023_1Q,KEN,Kenya,UGA,Uganda,Dahabshiil,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,432,0.0077,2.9,5.3,45000,500,KES,1080,0.0077,2.9,5.3,0.0079,yes,,,Cash,2023-02-21,KENUGA
2023_1Q,KEN,Kenya,RWA,Rwanda,EcoBank Rapid Transfer,Money Transfer Operator,Bank account transfer,Less than one hour,18000,200,KES,540,8.62,1.41,4.41,45000,500,KES,1320,8.62,1.41,4.34,8.7431,yes,,,Cash,2023-02-21,KENRWA
2023_1Q,KEN,Kenya,RWA,Rwanda,EcoBank Rapid Transfer,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,540,8.62,1.41,4.41,45000,500,KES,1320,8.62,1.41,4.34,8.7431,yes,,,Cash,2023-02-21,KENRWA
2023_1Q,KEN,Kenya,SSD,South Sudan,EcoBank Rapid Transfer,Money Transfer Operator,Bank account transfer,Less than one hour,18000,200,KES,540,0.0074,6.69,9.69,45000,500,KES,1320,0.0074,6.69,9.62,0.0079,yes,,,Cash,2023-02-21,KENSSD
2023_1Q,KEN,Kenya,SSD,South Sudan,EcoBank Rapid Transfer,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,540,0.0074,6.69,9.69,45000,500,KES,1320,0.0074,6.69,9.62,0.0079,yes,,,Cash,2023-02-21,KENSSD
2023_1Q,KEN,Kenya,TZA,Tanzania,EcoBank Rapid Transfer,Money Transfer Operator,Bank account transfer,Less than one hour,18000,200,KES,540,0.0074,6.69,9.69,45000,500,KES,1320,0.0074,6.69,9.62,0.0079,yes,,,Cash,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,EcoBank Rapid Transfer,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,540,0.0074,6.69,9.69,45000,500,KES,1320,0.0074,6.69,9.62,0.0079,yes,,,Cash,2023-02-21,KENTZA
2023_1Q,KEN,Kenya,UGA,Uganda,EcoBank Rapid Transfer,Money Transfer Operator,Bank account transfer,Less than one hour,18000,200,KES,540,0.0074,6.69,9.69,45000,500,KES,1320,0.0074,6.69,9.62,0.0079,yes,,,Cash,2023-02-21,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,EcoBank Rapid Transfer,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,540,0.0074,6.69,9.69,45000,500,KES,1320,0.0074,6.69,9.62,0.0079,yes,,,Cash,2023-02-21,KENUGA
2023_1Q,TZA,Tanzania,KEN,Kenya,MoneyGram,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,20650,0.0534,1.3,7.66,811000,500,TZS,44250,0.0534,1.3,6.76,0.0541,yes,,,Cash,2023-02-22,TZAKEN
2023_1Q,TZA,Tanzania,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,11487.3,0.4562,1.9,5.44,811000,500,TZS,28709.4,0.4562,1.9,5.44,0.465,yes,,,Cash,2023-02-22,TZARWA
2023_1Q,TZA,Tanzania,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,324500,200,TZS,20650,1.5703,1.49,7.85,811000,500,TZS,44250,1.5703,1.49,6.95,1.594,yes,,,Cash,2023-02-22,TZAUGA
2023_1Q,RWA,Rwanda,KEN,Kenya,BPR Bank Rwanda PLC,Bank,Cash,Less than one hour,150000,200,RWF,32735,0.1076,6.87,28.69,375000,500,RWF,32735,0.1076,6.87,15.6,0.1155,yes,,,Own/partner bank account,2023-02-22,RWAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,BPR Bank Rwanda PLC,Bank,Bank account transfer,Less than one hour,150000,200,RWF,32735,0.1076,6.87,28.69,375000,500,RWF,32735,0.1076,6.87,15.6,0.1155,yes,,,Own/partner bank account,2023-02-22,RWAKEN
2023_1Q,KEN,Kenya,RWA,Rwanda,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,216,8.3272,3.55,4.75,45000,500,KES,540,8.3272,3.55,4.75,8.6334,yes,,,Cash,2023-02-23,KENRWA
2023_1Q,KEN,Kenya,RWA,Rwanda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,350,8.2132,4.38,6.32,45000,500,KES,500,8.2132,4.38,5.49,8.5891,yes,,,Cash,2023-02-23,KENRWA
2023_1Q,KEN,Kenya,RWA,Rwanda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,350,8.2132,4.38,6.32,45000,500,KES,500,8.2132,4.38,5.49,8.5891,yes,,,Mobile wallet,2023-02-23,KENRWA
2023_1Q,KEN,Kenya,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,8.3272,3.32,5.65,45000,500,KES,660,8.3272,3.32,4.79,8.6129,yes,,,Cash,2023-02-23,KENRWA
2023_1Q,KEN,Kenya,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,8.3272,3.32,5.65,45000,500,KES,660,8.3272,3.32,4.79,8.6129,yes,,,Mobile wallet,2023-02-23,KENRWA
2023_1Q,KEN,Kenya,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,28.7544,2.52,4.85,45000,500,KES,660,28.7544,2.52,3.99,29.4978,yes,,,Cash,2023-02-23,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,28.7544,2.52,4.85,45000,500,KES,660,28.7544,2.52,3.99,29.4978,yes,,,Mobile wallet,2023-02-23,KENUGA
2023_1Q,KEN,Kenya,TZA,Tanzania,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,18.0302,2.53,4.86,45000,500,KES,660,18.0302,2.53,4,18.4974,yes,,,Cash,2023-02-23,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,MoneyGram,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,420,18.0302,2.53,4.86,45000,500,KES,660,18.0302,2.53,4,18.4974,yes,,,Mobile wallet,2023-02-23,KENTZA
2023_1Q,RWA,Rwanda,KEN,Kenya,Ecobank RapidCash,Bank,Bank account transfer,Less than one hour,150000,200,RWF,7670,0.1115,4.1,9.21,375000,500,RWF,20060,0.1115,4.1,9.45,0.1163,yes,,,Bank account,2023-02-23,RWAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,Ecobank RapidCash,Bank,Bank account transfer,Less than one hour,150000,200,RWF,7670,0.1115,4.1,9.21,375000,500,RWF,7670,0.1115,4.1,6.15,0.1163,yes,,,Bank account,2023-02-23,RWAKEN
2023_1Q,RWA,Rwanda,KEN,Kenya,MoneyGram,Money Transfer Operator,Cash,Less than one hour,150000,200,RWF,5900,0.1135,2.36,6.29,375000,500,RWF,14160,0.1135,2.36,6.14,0.1162,yes,,,Cash,2023-02-23,RWAKEN
2023_1Q,KEN,Kenya,TZA,Tanzania,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,350,17.814,3.43,5.37,45000,500,KES,500,17.814,3.43,4.54,18.4464,yes,,,Cash,2023-02-23,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,350,17.814,3.43,5.37,45000,500,KES,500,17.814,3.43,4.54,18.4464,yes,,,Mobile wallet,2023-02-23,KENTZA
2023_1Q,KEN,Kenya,UGA,Uganda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,350,28.1838,4.19,6.13,45000,500,KES,500,28.1838,4.19,5.3,29.4164,yes,,,Cash,2023-02-23,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,M-Pesa,Mobile Operator,Mobile money,Less than one hour,18000,200,KES,350,28.1838,4.19,6.13,45000,500,KES,500,28.1838,4.19,5.3,29.4164,yes,,,Mobile wallet,2023-02-23,KENUGA
2023_1Q,TZA,Tanzania,KEN,Kenya,National Bank of Commerce Ltd (NBC),Bank,Bank account transfer,Same day,324500,200,TZS,137880,0.0472,13.14,55.63,811000,500,TZS,137880,0.0472,13.14,30.14,0.0544,yes,,,Bank account,2023-02-28,TZAKEN
2023_1Q,TZA,Tanzania,UGA,Uganda,National Bank of Commerce Ltd (NBC),Bank,Bank account transfer,Same day,324500,200,TZS,137880,1.5095,5.05,47.54,811000,500,TZS,137880,1.5095,5.05,22.05,1.5897,yes,,,Bank account,2023-02-28,TZAUGA
2023_1Q,TZA,Tanzania,KEN,Kenya,M-Pesa,Mobile Operator,Mobile money,Less than one hour,324500,200,TZS,2908,0.0518,4.83,5.73,811000,500,TZS,5620,0.0518,4.83,5.52,0.0544,yes,Account required for detailed price info,,Mobile wallet,2023-02-28,TZAKEN
2023_1Q,TZA,Tanzania,RWA,Rwanda,Tigo,Mobile Operator,Mobile money,Same day,324500,200,TZS,3088,0.437,6.18,7.13,811000,500,TZS,7000,0.437,6.18,7.04,0.4658,yes,,,Mobile wallet,2023-02-28,TZARWA
2023_1Q,KEN,Kenya,RWA,Rwanda,Western Union,Money Transfer Operator,Cash,Less than one hour,18000,200,KES,216,0.0076,3.18,4.38,45000,500,KES,540,0.0076,3.18,4.38,0.0078,yes,,,Cash,2023-03-02,KENRWA
2023_1Q,KEN,Kenya,UGA,Uganda,GT Bank,Bank,Bank account transfer,2 days,18000,200,KES,1800,0.0073,7,17,45000,500,KES,1800,0.0073,7,11,0.0078,yes,,,Bank account,2023-03-02,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Bank account transfer,2 days,18000,200,KES,2400,0.0074,5.76,19.09,45000,500,KES,2400,0.0074,5.76,11.09,0.0079,yes,,,Bank account,2023-03-02,KENUGA
2023_1Q,KEN,Kenya,UGA,Uganda,ABC Bank,Money Transfer Operator,Bank account transfer,2 days,18000,200,KES,1800,0.0074,5.72,15.72,45000,500,KES,1800,0.0074,5.72,9.72,0.0078,yes,,,Bank account,2023-03-02,KENUGA
2023_1Q,KEN,Kenya,TZA,Tanzania,ABC Bank,Money Transfer Operator,Bank account transfer,2 days,18000,200,KES,1800,0.0074,5.72,15.72,45000,500,KES,1800,0.0074,5.72,9.72,0.0078,yes,,,Bank account,2023-03-02,KENTZA
2023_1Q,KEN,Kenya,TZA,Tanzania,GT Bank,Bank,Bank account transfer,2 days,18000,200,KES,1800,0.0073,7,17,45000,500,KES,1800,0.0073,7,11,0.0078,yes,,,Bank account,2023-03-02,KENTZA
